COUNTRY,COUNTERPART_COUNTRY,TRADE_FLOW,commodity_group,date,trade_value_usd
India,Germany,Imports of goods,Other,2018-M01,""
India,Italy,Exports of goods,Other,2018-M01,""
India,France,Exports of goods,Other,2018-M01,""
India,Saudi Arabia,Exports of goods,Other,2018-M01,""
India,Qatar,Trade balance goods,Other,2018-M01,""
India,Saudi Arabia,Trade balance goods,Other,2018-M01,""
India,Qatar,Imports of goods,Other,2018-M01,""
India,Qatar,Exports of goods,Other,2018-M01,""
India,United States,Imports of goods,Other,2018-M01,""
India,Qatar,Trade balance goods,Other,2018-M02,""
India,Qatar,Exports of goods,Other,2018-M02,160.06
India,Saudi Arabia,Exports of goods,Other,2018-M02,458.17
India,Saudi Arabia,Trade balance goods,Other,2018-M02,""
India,Saudi Arabia,Trade balance goods,Other,2018-M02,-1409.32
India,Qatar,Imports of goods,Other,2018-M02,850.68
India,United States,Trade balance goods,Other,2018-M02,1813.0
India,Italy,Exports of goods,Other,2018-M02,""
India,France,Trade balance goods,Other,2018-M02,""
India,France,Exports of goods,Other,2018-M02,""
India,Italy,Exports of goods,Other,2018-M02,477.19
India,Germany,Imports of goods,Other,2018-M02,982.32
India,Saudi Arabia,Imports of goods,Other,2018-M02,1867.49
India,Germany,Exports of goods,Other,2018-M02,765.38
India,France,Imports of goods,Other,2018-M02,315.12
India,Qatar,Imports of goods,Other,2018-M02,""
India,Saudi Arabia,Imports of goods,Other,2018-M02,""
India,France,Exports of goods,Other,2018-M02,519.75
India,Italy,Imports of goods,Other,2018-M02,""
India,France,Imports of goods,Other,2018-M02,""
India,Italy,Trade balance goods,Other,2018-M02,104.05
India,Germany,Trade balance goods,Other,2018-M02,-216.94
India,United States,Imports of goods,Other,2018-M02,""
India,United States,Imports of goods,Other,2018-M02,2108.45
India,United States,Trade balance goods,Other,2018-M02,""
India,Germany,Exports of goods,Other,2018-M02,""
India,Germany,Imports of goods,Other,2018-M02,""
India,United States,Exports of goods,Other,2018-M02,""
India,Saudi Arabia,Exports of goods,Other,2018-M02,""
India,United States,Exports of goods,Other,2018-M02,3921.45
India,Italy,Imports of goods,Other,2018-M02,373.14
India,Qatar,Trade balance goods,Other,2018-M02,-690.62
India,Qatar,Exports of goods,Other,2018-M02,""
India,Italy,Trade balance goods,Other,2018-M02,""
India,Germany,Trade balance goods,Other,2018-M02,""
India,United States,Trade balance goods,Other,2018-M02,""
India,France,Trade balance goods,Other,2018-M02,""
India,France,Trade balance goods,Other,2018-M02,204.63
India,Saudi Arabia,Imports of goods,Other,2018-M02,""
India,Germany,Exports of goods,Other,2018-M02,""
India,France,Imports of goods,Other,2018-M02,""
India,Italy,Imports of goods,Other,2018-M02,""
India,Germany,Trade balance goods,Other,2018-M02,""
India,Italy,Trade balance goods,Other,2018-M02,""
India,United States,Exports of goods,Other,2018-M02,""
India,Germany,Imports of goods,Other,2018-M02,""
India,Italy,Exports of goods,Other,2018-M02,""
India,France,Exports of goods,Other,2018-M02,""
India,Saudi Arabia,Exports of goods,Other,2018-M02,""
India,Qatar,Trade balance goods,Other,2018-M02,""
India,Saudi Arabia,Trade balance goods,Other,2018-M02,""
India,Qatar,Imports of goods,Other,2018-M02,""
India,Qatar,Exports of goods,Other,2018-M02,""
India,United States,Imports of goods,Other,2018-M02,""
India,Qatar,Trade balance goods,Other,2018-M03,""
India,Qatar,Exports of goods,Other,2018-M03,182.71
India,Saudi Arabia,Exports of goods,Other,2018-M03,597.48
India,Saudi Arabia,Trade balance goods,Other,2018-M03,""
India,Saudi Arabia,Trade balance goods,Other,2018-M03,-1516.47
India,Qatar,Imports of goods,Other,2018-M03,830.08
India,United States,Trade balance goods,Other,2018-M03,1992.31
India,Italy,Exports of goods,Other,2018-M03,""
India,France,Trade balance goods,Other,2018-M03,""
India,France,Exports of goods,Other,2018-M03,""
India,Italy,Exports of goods,Other,2018-M03,563.72
India,Germany,Imports of goods,Other,2018-M03,1224.18
India,Saudi Arabia,Imports of goods,Other,2018-M03,2113.95
India,Germany,Exports of goods,Other,2018-M03,867.56
India,France,Imports of goods,Other,2018-M03,468.03
India,Qatar,Imports of goods,Other,2018-M03,""
India,Saudi Arabia,Imports of goods,Other,2018-M03,""
India,France,Exports of goods,Other,2018-M03,484.21
India,Italy,Imports of goods,Other,2018-M03,""
India,France,Imports of goods,Other,2018-M03,""
India,Italy,Trade balance goods,Other,2018-M03,121.23
India,Germany,Trade balance goods,Other,2018-M03,-356.62
India,United States,Imports of goods,Other,2018-M03,""
India,United States,Imports of goods,Other,2018-M03,2590.92
India,United States,Trade balance goods,Other,2018-M03,""
India,Germany,Exports of goods,Other,2018-M03,""
India,Germany,Imports of goods,Other,2018-M03,""
India,United States,Exports of goods,Other,2018-M03,""
India,Saudi Arabia,Exports of goods,Other,2018-M03,""
India,United States,Exports of goods,Other,2018-M03,4583.23
India,Italy,Imports of goods,Other,2018-M03,442.49
India,Qatar,Trade balance goods,Other,2018-M03,-647.37
India,Qatar,Exports of goods,Other,2018-M03,""
India,Italy,Trade balance goods,Other,2018-M03,""
India,Germany,Trade balance goods,Other,2018-M03,""
India,United States,Trade balance goods,Other,2018-M03,""
India,France,Trade balance goods,Other,2018-M03,""
India,France,Trade balance goods,Other,2018-M03,16.18
India,Saudi Arabia,Imports of goods,Other,2018-M03,""
India,Germany,Exports of goods,Other,2018-M03,""
India,France,Imports of goods,Other,2018-M03,""
India,Italy,Imports of goods,Other,2018-M03,""
India,Germany,Trade balance goods,Other,2018-M03,""
India,Italy,Trade balance goods,Other,2018-M03,""
India,United States,Exports of goods,Other,2018-M03,""
India,Germany,Imports of goods,Other,2018-M03,""
India,Italy,Exports of goods,Other,2018-M03,""
India,France,Exports of goods,Other,2018-M03,""
India,Saudi Arabia,Exports of goods,Other,2018-M03,""
India,Qatar,Trade balance goods,Other,2018-M03,""
India,Saudi Arabia,Trade balance goods,Other,2018-M03,""
India,Qatar,Imports of goods,Other,2018-M03,""
India,Qatar,Exports of goods,Other,2018-M03,""
India,United States,Imports of goods,Other,2018-M03,""
India,Qatar,Trade balance goods,Other,2018-M04,""
India,Qatar,Exports of goods,Other,2018-M04,150.51
India,Saudi Arabia,Exports of goods,Other,2018-M04,543.71
India,Saudi Arabia,Trade balance goods,Other,2018-M04,""
India,Saudi Arabia,Trade balance goods,Other,2018-M04,-1397.4
India,Qatar,Imports of goods,Other,2018-M04,767.22
India,United States,Trade balance goods,Other,2018-M04,1607.83
India,Italy,Exports of goods,Other,2018-M04,""
India,France,Trade balance goods,Other,2018-M04,""
India,France,Exports of goods,Other,2018-M04,""
India,Italy,Exports of goods,Other,2018-M04,456.51
India,Germany,Imports of goods,Other,2018-M04,1114.36
India,Saudi Arabia,Imports of goods,Other,2018-M04,1941.11
India,Germany,Exports of goods,Other,2018-M04,749.73
India,France,Imports of goods,Other,2018-M04,240.2
India,Qatar,Imports of goods,Other,2018-M04,""
India,Saudi Arabia,Imports of goods,Other,2018-M04,""
India,France,Exports of goods,Other,2018-M04,417.87
India,Italy,Imports of goods,Other,2018-M04,""
India,France,Imports of goods,Other,2018-M04,""
India,Italy,Trade balance goods,Other,2018-M04,59.88
India,Germany,Trade balance goods,Other,2018-M04,-364.63
India,United States,Imports of goods,Other,2018-M04,""
India,United States,Imports of goods,Other,2018-M04,2508.48
India,United States,Trade balance goods,Other,2018-M04,""
India,Germany,Exports of goods,Other,2018-M04,""
India,Germany,Imports of goods,Other,2018-M04,""
India,United States,Exports of goods,Other,2018-M04,""
India,Saudi Arabia,Exports of goods,Other,2018-M04,""
India,United States,Exports of goods,Other,2018-M04,4116.31
India,Italy,Imports of goods,Other,2018-M04,396.63
India,Qatar,Trade balance goods,Other,2018-M04,-616.71
India,Qatar,Exports of goods,Other,2018-M04,""
India,Italy,Trade balance goods,Other,2018-M04,""
India,Germany,Trade balance goods,Other,2018-M04,""
India,United States,Trade balance goods,Other,2018-M04,""
India,France,Trade balance goods,Other,2018-M04,""
India,France,Trade balance goods,Other,2018-M04,177.67
India,Saudi Arabia,Imports of goods,Other,2018-M04,""
India,Germany,Exports of goods,Other,2018-M04,""
India,France,Imports of goods,Other,2018-M04,""
India,Italy,Imports of goods,Other,2018-M04,""
India,Germany,Trade balance goods,Other,2018-M04,""
India,Italy,Trade balance goods,Other,2018-M04,""
India,United States,Exports of goods,Other,2018-M04,""
India,Germany,Imports of goods,Other,2018-M04,""
India,Italy,Exports of goods,Other,2018-M04,""
India,France,Exports of goods,Other,2018-M04,""
India,Saudi Arabia,Exports of goods,Other,2018-M04,""
India,Qatar,Trade balance goods,Other,2018-M04,""
India,Saudi Arabia,Trade balance goods,Other,2018-M04,""
India,Qatar,Imports of goods,Other,2018-M04,""
India,Qatar,Exports of goods,Other,2018-M04,""
India,United States,Imports of goods,Other,2018-M04,""
India,Qatar,Trade balance goods,Other,2018-M05,""
India,Qatar,Exports of goods,Other,2018-M05,151.75
India,Saudi Arabia,Exports of goods,Other,2018-M05,425.17
India,Saudi Arabia,Trade balance goods,Other,2018-M05,""
India,Saudi Arabia,Trade balance goods,Other,2018-M05,-1563.06
India,Qatar,Imports of goods,Other,2018-M05,697.59
India,United States,Trade balance goods,Other,2018-M05,1681.48
India,Italy,Exports of goods,Other,2018-M05,""
India,France,Trade balance goods,Other,2018-M05,""
India,France,Exports of goods,Other,2018-M05,""
India,Italy,Exports of goods,Other,2018-M05,464.44
India,Germany,Imports of goods,Other,2018-M05,1203.39
India,Saudi Arabia,Imports of goods,Other,2018-M05,1988.23
India,Germany,Exports of goods,Other,2018-M05,717.93
India,France,Imports of goods,Other,2018-M05,269.53
India,Qatar,Imports of goods,Other,2018-M05,""
India,Saudi Arabia,Imports of goods,Other,2018-M05,""
India,France,Exports of goods,Other,2018-M05,435.93
India,Italy,Imports of goods,Other,2018-M05,""
India,France,Imports of goods,Other,2018-M05,""
India,Italy,Trade balance goods,Other,2018-M05,24.13
India,Germany,Trade balance goods,Other,2018-M05,-485.46
India,United States,Imports of goods,Other,2018-M05,""
India,United States,Imports of goods,Other,2018-M05,2899.33
India,United States,Trade balance goods,Other,2018-M05,""
India,Germany,Exports of goods,Other,2018-M05,""
India,Germany,Imports of goods,Other,2018-M05,""
India,United States,Exports of goods,Other,2018-M05,""
India,Saudi Arabia,Exports of goods,Other,2018-M05,""
India,United States,Exports of goods,Other,2018-M05,4580.81
India,Italy,Imports of goods,Other,2018-M05,440.31
India,Qatar,Trade balance goods,Other,2018-M05,-545.84
India,Qatar,Exports of goods,Other,2018-M05,""
India,Italy,Trade balance goods,Other,2018-M05,""
India,Germany,Trade balance goods,Other,2018-M05,""
India,United States,Trade balance goods,Other,2018-M05,""
India,France,Trade balance goods,Other,2018-M05,""
India,France,Trade balance goods,Other,2018-M05,166.4
India,Saudi Arabia,Imports of goods,Other,2018-M05,""
India,Germany,Exports of goods,Other,2018-M05,""
India,France,Imports of goods,Other,2018-M05,""
India,Italy,Imports of goods,Other,2018-M05,""
India,Germany,Trade balance goods,Other,2018-M05,""
India,Italy,Trade balance goods,Other,2018-M05,""
India,United States,Exports of goods,Other,2018-M05,""
India,Germany,Imports of goods,Other,2018-M05,""
India,Italy,Exports of goods,Other,2018-M05,""
India,France,Exports of goods,Other,2018-M05,""
India,Saudi Arabia,Exports of goods,Other,2018-M05,""
India,Qatar,Trade balance goods,Other,2018-M05,""
India,Saudi Arabia,Trade balance goods,Other,2018-M05,""
India,Qatar,Imports of goods,Other,2018-M05,""
India,Qatar,Exports of goods,Other,2018-M05,""
India,United States,Imports of goods,Other,2018-M05,""
India,Qatar,Trade balance goods,Other,2018-M06,""
India,Qatar,Exports of goods,Other,2018-M06,135.48
India,Saudi Arabia,Exports of goods,Other,2018-M06,386.56
India,Saudi Arabia,Trade balance goods,Other,2018-M06,""
India,Saudi Arabia,Trade balance goods,Other,2018-M06,-2298.3
India,Qatar,Imports of goods,Other,2018-M06,929.61
India,United States,Trade balance goods,Other,2018-M06,1006.49
India,Italy,Exports of goods,Other,2018-M06,""
India,France,Trade balance goods,Other,2018-M06,""
India,France,Exports of goods,Other,2018-M06,""
India,Italy,Exports of goods,Other,2018-M06,461.08
India,Germany,Imports of goods,Other,2018-M06,1043.63
India,Saudi Arabia,Imports of goods,Other,2018-M06,2684.86
India,Germany,Exports of goods,Other,2018-M06,788.15
India,France,Imports of goods,Other,2018-M06,241.33
India,Qatar,Imports of goods,Other,2018-M06,""
India,Saudi Arabia,Imports of goods,Other,2018-M06,""
India,France,Exports of goods,Other,2018-M06,416.11
India,Italy,Imports of goods,Other,2018-M06,""
India,France,Imports of goods,Other,2018-M06,""
India,Italy,Trade balance goods,Other,2018-M06,87.13
India,Germany,Trade balance goods,Other,2018-M06,-255.48
India,United States,Imports of goods,Other,2018-M06,""
India,United States,Imports of goods,Other,2018-M06,3130.13
India,United States,Trade balance goods,Other,2018-M06,""
India,Germany,Exports of goods,Other,2018-M06,""
India,Germany,Imports of goods,Other,2018-M06,""
India,United States,Exports of goods,Other,2018-M06,""
India,Saudi Arabia,Exports of goods,Other,2018-M06,""
India,United States,Exports of goods,Other,2018-M06,4136.62
India,Italy,Imports of goods,Other,2018-M06,373.95
India,Qatar,Trade balance goods,Other,2018-M06,-794.13
India,Qatar,Exports of goods,Other,2018-M06,""
India,Italy,Trade balance goods,Other,2018-M06,""
India,Germany,Trade balance goods,Other,2018-M06,""
India,United States,Trade balance goods,Other,2018-M06,""
India,France,Trade balance goods,Other,2018-M06,""
India,France,Trade balance goods,Other,2018-M06,174.78
India,Saudi Arabia,Imports of goods,Other,2018-M06,""
India,Germany,Exports of goods,Other,2018-M06,""
India,France,Imports of goods,Other,2018-M06,""
India,Italy,Imports of goods,Other,2018-M06,""
India,Germany,Trade balance goods,Other,2018-M06,""
India,Italy,Trade balance goods,Other,2018-M06,""
India,United States,Exports of goods,Other,2018-M06,""
India,Germany,Imports of goods,Other,2018-M06,""
India,Italy,Exports of goods,Other,2018-M06,""
India,France,Exports of goods,Other,2018-M06,""
India,Saudi Arabia,Exports of goods,Other,2018-M06,""
India,Qatar,Trade balance goods,Other,2018-M06,""
India,Saudi Arabia,Trade balance goods,Other,2018-M06,""
India,Qatar,Imports of goods,Other,2018-M06,""
India,Qatar,Exports of goods,Other,2018-M06,""
India,United States,Imports of goods,Other,2018-M06,""
India,Qatar,Trade balance goods,Other,2018-M07,""
India,Qatar,Exports of goods,Other,2018-M07,127.16
India,Saudi Arabia,Exports of goods,Other,2018-M07,414.26
India,Saudi Arabia,Trade balance goods,Other,2018-M07,""
India,Saudi Arabia,Trade balance goods,Other,2018-M07,-2208.37
India,Qatar,Imports of goods,Other,2018-M07,709.04
India,United States,Trade balance goods,Other,2018-M07,1410.09
India,Italy,Exports of goods,Other,2018-M07,""
India,France,Trade balance goods,Other,2018-M07,""
India,France,Exports of goods,Other,2018-M07,""
India,Italy,Exports of goods,Other,2018-M07,378.74
India,Germany,Imports of goods,Other,2018-M07,1214.94
India,Saudi Arabia,Imports of goods,Other,2018-M07,2622.63
India,Germany,Exports of goods,Other,2018-M07,688.07
India,France,Imports of goods,Other,2018-M07,314.65
India,Qatar,Imports of goods,Other,2018-M07,""
India,Saudi Arabia,Imports of goods,Other,2018-M07,""
India,France,Exports of goods,Other,2018-M07,432.41
India,Italy,Imports of goods,Other,2018-M07,""
India,France,Imports of goods,Other,2018-M07,""
India,Italy,Trade balance goods,Other,2018-M07,-69.63
India,Germany,Trade balance goods,Other,2018-M07,-526.87
India,United States,Imports of goods,Other,2018-M07,""
India,United States,Imports of goods,Other,2018-M07,2886.9
India,United States,Trade balance goods,Other,2018-M07,""
India,Germany,Exports of goods,Other,2018-M07,""
India,Germany,Imports of goods,Other,2018-M07,""
India,United States,Exports of goods,Other,2018-M07,""
India,Saudi Arabia,Exports of goods,Other,2018-M07,""
India,United States,Exports of goods,Other,2018-M07,4296.99
India,Italy,Imports of goods,Other,2018-M07,448.37
India,Qatar,Trade balance goods,Other,2018-M07,-581.88
India,Qatar,Exports of goods,Other,2018-M07,""
India,Italy,Trade balance goods,Other,2018-M07,""
India,Germany,Trade balance goods,Other,2018-M07,""
India,United States,Trade balance goods,Other,2018-M07,""
